timestamp (in seconds),activityID,heartrate during activity (bpm),normal HR (bpm),subID,Body Temperature (Celsius),Acceleration (x axis) in m/s2,Acceleration (y axis) in m/s2,Acceleration (z axis) in m/s2,Gyroscope (x axis) in rad/s,Gyroscope (y axis) in rad/s,Gyroscope (z axis) in rad/s,Magnetometer (x axis) in μT,Magnetometer (y axis) in μT,Magnetometer (z axis) in μT
2464.0,4,121.0,70,101,32.8125,2.54534,10.5354,-0.611607,0.532701,-1.13168,-0.716199,14.1519,-52.4325,-13.3874
2465.0,4,121.0,70,101,32.8125,2.9126,8.62759,2.74873,-0.367928,1.15649,0.517413,7.09675,-46.3328,-32.799
2466.0,4,113.0,70,101,32.8125,2.93846,8.378739999999999,4.63584,0.159448,-0.00772963,-0.000435993,11.714,-42.8455,-37.0963
2467.0,4,121.0,70,101,32.8125,2.1743200000000003,7.44545,5.6667,0.040423400000000005,-0.219417,-0.07901439999999997,10.2325,-40.557,-39.1377
2468.0,4,121.0,70,101,32.8125,2.57103,7.02088,5.21223,0.0230453,0.176815,-0.043889099999999986,12.684,-40.2606,-39.3941
2469.0,0,121.0,70,101,32.8125,2.15453,7.66772,5.04986,0.30216,-0.6006670000000001,-0.121327,10.7903,-39.0615,-39.4752
2470.0,0,121.0,70,101,32.8125,2.792,9.11899,2.43737,0.180805,-1.27595,-0.239134,7.762810000000001,-45.0597,-33.2558
2471.0,0,121.0,70,101,32.8125,1.73442,9.3924,2.38212,-0.016746599999999997,0.0550569,-0.00655949,12.7763,-45.2365,-33.6623
2472.0,0,121.0,70,101,32.8125,2.05654,8.59972,3.12088,0.0925161,-0.305623,-0.0844593,11.4004,-42.732,-36.0499
2473.0,0,108.0,70,101,32.8125,2.06054,9.16881,3.11902,0.0125858,-0.0114469,-0.0108301,10.8515,-42.2695,-35.6914
2474.0,0,121.0,70,101,32.8125,1.90324,8.86545,3.00222,-0.0492032,-0.0121875,0.00170861,11.4044,-41.8618,-36.0406
2475.0,0,121.0,70,101,32.75,2.0354,9.20037,2.38727,0.021341,-0.0282629,-0.0196145,10.0981,-43.7714,-33.9631
2476.0,0,121.0,70,101,32.8125,2.04476,9.20272,2.65682,-0.0456652,0.028678500000000006,-0.034527800000000004,10.2005,-43.7714,-34.4272
2477.0,0,121.0,70,101,32.75,2.19592,9.39091,2.61996,-0.0184063,-0.0743164,0.00344759,10.3163,-43.3444,-34.3081
2478.0,0,121.0,70,101,32.75,2.4383,7.93561,5.55354,-0.778593,0.753762,0.370367,7.903569999999998,-33.1564,-45.6278
2479.0,0,121.0,70,101,32.8125,2.91941,7.81565,5.29174,0.023224900000000003,-0.153112,-0.059551,6.549,-30.0121,-47.0829
2480.0,0,109.0,70,101,32.75,2.59729,8.04025,4.67036,-0.127053,-0.0106156,-0.012627,6.5018,-32.0155,-43.4007
2481.0,0,121.0,70,101,32.8125,1.8345,6.53921,5.85711,0.425979,1.24827,0.6076189999999999,17.725,-24.0157,-47.6092
2482.0,0,121.0,70,101,32.75,-3.21477,10.236,3.26732,-1.45767,0.258765,0.353038,23.3282,-42.0691,2.47403
2483.0,0,121.0,70,101,32.75,-0.0955542,8.11593,6.51565,-0.471879,0.293352,0.189883,13.4835,-41.0455,-15.8031
2484.0,0,121.0,70,101,32.75,-2.28946,6.88254,6.67938,-0.7467739999999999,-2.33796,-0.8194790000000001,33.7971,-37.2083,-16.573
2485.0,0,121.0,70,101,32.75,3.67132,9.22845,2.71958,0.252419,-0.382047,-0.0472361,9.7523,-47.4178,-28.0962
2486.0,0,121.0,70,101,32.75,2.90224,9.37267,1.20657,-0.0633528,-0.170241,-0.22919,9.24925,-49.4976,-24.8725
2487.0,0,109.0,70,101,32.75,3.53504,8.9487,1.02504,0.134701,0.0240304,0.0445528,6.561730000000002,-48.5716,-25.5261
2488.0,0,121.0,70,101,32.75,3.34796,9.21573,1.02134,0.070742,0.023479,0.00526213,4.4532,-48.5658,-24.9233
2489.0,0,121.0,70,101,32.75,1.08516,7.9846,1.37647,-0.248781,-0.638347,-0.5542229999999999,6.35546,-48.898,-24.6014
2490.0,0,121.0,70,101,32.75,-8.85392,8.308010000000001,3.34331,-0.817383,0.78113,2.12633,47.2618,-12.7588,-40.7667
2491.0,0,121.0,70,101,32.75,-2.67252,9.96038,2.62209,-0.0847493,-0.293057,-0.12146400000000003,33.0084,-48.6537,-53.8362
2492.0,0,121.0,70,101,32.75,2.34846,8.43473,6.12782,0.291737,0.839865,-0.0381941,6.93003,-43.4141,-47.4632
2493.0,0,121.0,70,101,32.75,-0.804453,6.57955,3.8161,0.0262108,-0.404924,-0.214706,35.6513,-42.1629,-28.9149
2494.0,0,114.0,70,101,32.75,1.83955,9.69123,-2.27429,-0.411082,0.00135303,-0.0334977,17.2643,-58.17,4.10586
2495.0,0,121.0,70,101,32.75,2.22512,8.572389999999999,-3.99667,1.33988,-0.0392283,-0.497422,19.0779,-57.6031,-5.86146
2496.0,0,121.0,70,101,32.75,0.275607,8.3178,-0.253251,0.831225,0.136676,0.014670600000000002,23.7023,-52.6663,-21.3689
2497.0,0,121.0,70,101,32.75,-0.504097,10.8563,2.88247,-0.525016,0.324941,0.426683,23.4155,-53.2265,-18.8256
2498.0,0,121.0,70,101,32.75,2.40025,9.57169,-2.4194400000000003,2.92593,0.151006,0.762776,-4.60551,-58.9026,-17.9872
2499.0,0,121.0,70,101,32.75,4.86766,8.21164,0.393203,-0.215188,-0.216345,-0.286975,-1.62287,-58.947,-19.5263
2500.0,0,121.0,70,101,32.75,2.51364,9.56226,0.853721,-0.0566852,0.204537,-0.288866,8.969619999999997,-59.1202,-19.9967
2501.0,0,110.0,70,101,32.75,0.439143,9.62694,2.01554,0.234685,-0.311017,0.141999,18.8243,-54.6229,-24.9217
2502.0,0,121.0,70,101,32.75,1.5812,9.61052,1.18598,0.250921,1.22893,-1.14503,7.259339999999999,-58.9979,-38.7238
2503.0,0,121.0,70,101,32.6875,1.62044,9.36502,3.45815,-0.0911864,0.328941,0.355603,21.1222,-63.4926,-14.0494
2504.0,0,121.0,70,101,32.75,0.905652,9.06839,3.60239,-0.264233,0.18039,0.08617000000000001,18.4242,-56.1567,-5.37547
2505.0,0,121.0,70,101,32.6875,0.72526,9.14775,3.83035,0.0405816,0.145813,-0.0271133,17.6702,-57.7675,-3.64827
2506.0,0,121.0,70,101,32.6875,0.80298,9.07195,3.90874,-0.137536,-0.120794,-0.178427,23.2998,-55.5446,-7.27637
2507.0,0,121.0,70,101,32.6875,4.05936,9.90978,2.87705,0.0336202,0.217714,1.05638,10.2506,-58.8287,-6.12076
2508.0,0,121.0,70,101,32.6875,4.55854,6.03522,2.82062,1.155,-0.981827,-0.8344229999999999,-8.11453,-55.6469,-9.92664
2509.0,0,121.0,70,101,32.6875,-1.6765,5.96246,10.3865,2.81687,-0.950357,0.112469,8.87197,-51.4849,-20.9548
2510.0,0,121.0,70,101,32.6875,3.19758,10.4669,0.783939,0.540571,0.7394229999999999,-1.39854,-9.50334,-51.4223,14.785
2511.0,0,121.0,70,101,32.6875,6.56428,4.5911,4.31806,-0.485556,0.14038699999999998,0.381132,-21.1368,-49.4562,-9.47932
2512.0,0,121.0,70,101,32.6875,5.9339900000000005,7.72297,1.83486,-0.625254,-0.6322810000000001,-0.6383260000000001,-15.5991,-48.9129,16.3863
2513.0,0,121.0,70,101,32.6875,1.6177,8.654530000000001,4.6151300000000015,0.560556,0.092539,-0.97713,13.0242,-50.6859,-8.726519999999999
2514.0,0,121.0,70,101,32.6875,2.17321,8.438410000000001,2.16098,-0.121434,0.013624700000000002,0.613256,-6.66672,-43.3607,9.74735
2515.0,0,115.0,70,101,32.6875,3.89204,11.8481,3.09892,-0.364586,-0.61737,0.00144989,-18.123,-46.2483,6.72275
2516.0,0,121.0,70,101,32.6875,-0.551733,8.50603,3.08212,0.585918,-0.311027,-0.6204930000000001,16.0783,-52.1995,-6.34751
2517.0,0,121.0,70,101,32.6875,-1.61527,8.56049,3.98971,-0.307086,-0.380846,-1.08981,27.1109,-61.9612,-16.3003
2518.0,0,121.0,70,101,32.6875,-2.91424,5.24266,0.979426,-0.161715,0.052345,1.90749,40.296,-67.7947,-19.8703
2519.0,0,121.0,70,101,32.6875,-3.38369,8.01782,5.38908,-0.156744,-0.310704,1.8106,49.9212,-59.4966,-14.6833
2520.0,0,121.0,70,101,32.6875,-4.31493,9.63747,3.25286,0.616416,-0.361456,1.21074,49.5376,-14.2284,-21.3662
2521.0,0,121.0,70,101,32.6875,5.38638,8.56536,2.2086900000000003,-1.16716,-1.01001,-0.285756,5.58796,-40.2421,-42.6688
2522.0,0,119.0,70,101,32.6875,2.87151,9.16704,3.63151,-0.8979280000000001,0.154881,0.112165,15.3208,-40.5326,-47.0653
2523.0,0,121.0,70,101,32.6875,-4.36186,7.82736,4.45137,-0.549714,-0.14644200000000002,-0.0576269,56.0079,-22.1326,-19.7895
2524.0,0,121.0,70,101,32.6875,-2.37513,7.4767800000000015,5.17509,0.42517,-0.370523,0.436696,47.5117,-24.5762,-36.8464
2525.0,0,121.0,70,101,32.6875,0.324461,8.49132,2.21009,0.360642,0.544962,0.828892,38.9986,-43.4117,-23.0645
2526.0,0,121.0,70,101,32.6875,5.19271,8.40437,1.01322,-0.544089,-0.7551979999999999,-0.20923000000000005,1.98366,-54.6697,-29.9371
2527.0,0,121.0,70,101,32.6875,2.09878,9.67074,4.11857,0.283352,0.791836,-0.375764,10.868,-32.4607,-53.871
2528.0,0,121.0,70,101,32.6875,1.0285799999999998,8.39799,5.1075,-0.122798,0.1035,-0.0916117,29.3305,-33.4198,-45.6446
2529.0,0,124.0,70,101,32.6875,0.711488,7.68681,5.91339,-0.0975086,-0.127475,0.00654761,30.5582,-31.3088,-46.0988
2530.0,0,121.0,70,101,32.625,1.23253,6.92327,5.84679,0.00268101,0.051732400000000005,-0.0181114,29.308000000000003,-29.2572,-47.6826
2531.0,0,121.0,70,101,32.625,0.23073,7.98645,5.05845,0.843628,-1.7812400000000002,-0.515016,23.0654,-25.2251,-53.817
2532.0,0,121.0,70,101,32.6875,0.607033,7.37717,5.14312,-0.309866,-0.00612691,0.204057,28.8078,-30.5026,-50.1206
2533.0,0,121.0,70,101,32.625,0.464948,8.28955,5.2148900000000005,-0.230173,-0.0959367,0.0818724,27.8763,-25.4036,-53.1797
2534.0,0,121.0,70,101,32.6875,1.10737,8.09523,5.26365,0.235092,0.0418502,-0.06970889999999999,25.4287,-26.3575,-52.5833
2535.0,0,121.0,70,101,32.625,0.6243920000000001,8.5177,5.40894,0.153764,-0.124392,-0.0418782,26.1022,-25.9627,-52.471
2536.0,0,123.0,70,101,32.6875,1.25426,7.6764,5.22878,0.0452111,-0.130813,-0.0535304,20.3362,-24.3787,-56.5541
2537.0,0,121.0,70,101,32.625,1.07814,7.98405,5.533,0.0684951,0.0262245,-0.0448144,20.5713,-26.8009,-55.4256
2538.0,0,121.0,70,101,32.6875,1.06156,8.09351,5.03205,-0.000214661,-0.00305077,-0.00153462,20.1338,-26.8903,-54.9587
2539.0,0,121.0,70,101,32.625,1.14569,8.549539999999999,5.18572,0.14231,0.0252537,-0.036361300000000006,20.5801,-27.8983,-54.7432
2540.0,0,121.0,70,101,32.625,1.28559,9.60597,4.64543,-0.255255,0.00275395,0.0981003,15.7754,-28.379,-54.9248
2541.0,7,121.0,70,101,32.625,2.40948,8.71393,3.47216,0.363542,1.04826,0.0722497,14.9416,-26.3321,-58.0179
2542.0,7,121.0,70,101,32.625,-0.246477,9.66992,6.20025,-0.581329,0.6947300000000001,0.137905,36.6235,-26.5578,-45.1913
2543.0,7,114.0,70,101,32.625,-1.34117,6.94211,5.69272,0.0201929,0.308722,0.369775,47.0985,-25.8832,-34.8884
2544.0,7,121.0,70,101,32.625,-2.1551,8.60951,4.7512,0.0784826,-0.00794317,0.16311199999999998,48.6883,-33.159,-26.3054
2545.0,7,121.0,70,101,32.625,-1.59388,8.94458,4.52755,0.658194,-0.131607,-0.139973,48.9098,-35.7532,-20.2022
2546.0,7,121.0,70,101,32.625,-2.3181,7.93578,5.63624,-0.447412,-0.00230374,0.21826,48.5536,-34.4091,-21.5724
2547.0,7,121.0,70,101,32.625,-1.62083,6.99777,7.420269999999999,-0.164129,0.0646835,0.0720438,45.293,-33.5857,-28.5856
2548.0,7,121.0,70,101,32.625,-2.6523,6.879460000000001,6.01967,-0.0126956,0.413772,-0.310782,50.2202,-29.3724,-23.0417
2549.0,7,121.0,70,101,32.625,-3.89528,7.7892800000000015,4.84336,0.0826142,0.06958980000000001,0.00189214,55.3333,-27.5097,-13.2432
2550.0,7,110.0,70,101,32.625,4.00791,6.88663,4.1950400000000005,0.174065,-0.938797,-0.529989,9.93694,-28.7806,-56.5982
2551.0,7,121.0,70,101,32.625,3.45366,0.028285,0.515091,-0.427254,-0.24267,-0.527069,-11.4861,-23.6093,-57.4544
2552.0,7,121.0,70,101,32.625,-3.60629,4.76237,1.8174,-0.248662,-0.6567689999999999,3.5839,-12.1022,-18.9159,-55.7766
2553.0,7,121.0,70,101,32.625,-16.5053,13.9028,7.02007,0.430758,-0.180946,1.92357,41.3181,-4.46506,-49.6361
2554.0,7,121.0,70,101,32.625,-5.1498599999999985,3.58221,0.027842500000000003,1.96049,1.1364299999999998,-3.2949,57.82899999999999,7.4562300000000015,-35.6935
2555.0,7,121.0,70,101,32.625,-4.00552,6.9760800000000005,2.92009,0.965336,1.96569,-1.26734,45.3945,-37.8409,-28.1698
2556.0,7,121.0,70,101,32.625,-2.4090700000000003,15.9907,6.80082,-0.214892,-0.104524,5.43296,26.8614,-59.7464,-1.22883
2557.0,7,108.0,70,101,32.625,-14.8805,11.7303,3.12603,0.322671,0.150283,-4.69428,63.0518,-6.6894399999999985,16.8665
2558.0,7,121.0,70,101,32.625,-0.214775,0.529887,2.4597900000000004,1.05158,0.871224,-2.66357,19.7831,-59.668,-9.24793
2559.0,7,121.0,70,101,32.625,-9.98592,34.1498,11.1291,6.884010000000001,0.309752,0.322414,0.407521,-62.607,-6.39594
2560.0,7,121.0,70,101,32.625,-2.6509,1.97353,0.53255,-1.34713,-0.8387620000000001,3.90042,5.67142,-63.5433,0.361671
2561.0,7,121.0,70,101,32.625,-8.138860000000001,6.94689,0.279618,0.7515189999999999,-1.60772,5.61682,44.485,-46.2874,6.58395
2562.0,7,121.0,70,101,32.625,-5.58044,10.8079,5.7316400000000005,1.24143,1.13856,-3.63345,47.4667,-45.0217,4.7117900000000015
2563.0,7,121.0,70,101,32.625,-16.1861,6.31926,3.62506,1.36153,0.660896,-2.18501,61.6009,9.07294,24.6911
2564.0,7,106.0,70,101,32.625,3.54082,0.84547,2.86137,0.347297,-0.272582,-1.91002,11.7605,-63.0658,-13.4746
2565.0,7,121.0,70,101,32.625,-3.61743,10.0629,4.76288,1.81851,0.623913,-1.85101,0.789729,-63.38800000000001,-15.0884
2566.0,7,121.0,70,101,32.625,1.02408,-0.135399,1.28749,-0.432794,-1.19438,3.13464,-1.66243,-62.8109,-15.0541
2567.0,7,121.0,70,101,32.5625,-9.38052,4.87489,0.8453200000000001,-0.8725780000000001,-1.54145,5.63201,54.4669,-37.3335,1.4740799999999998
2568.0,7,121.0,70,101,32.625,-2.93182,4.04709,7.256639999999999,-0.33386,1.18429,-3.03588,48.4891,-44.3655,-0.15345599999999998
2569.0,7,121.0,70,101,32.625,-7.0412300000000005,5.78436,2.76317,0.798466,0.372048,-1.24075,52.2901,-38.0793,10.0549
2570.0,7,121.0,70,101,32.5625,-4.38886,8.72097,6.7572,0.193746,1.23901,-1.19726,16.7115,-61.5248,-11.7788
2571.0,7,102.0,70,101,32.5625,-2.7026,3.0222,3.18387,0.317623,1.3432,-2.3078,-16.4008,-58.1666,-22.0104
2572.0,7,121.0,70,101,32.5625,-2.8155900000000003,5.61681,0.479305,-1.0307,1.55748,4.58103,-17.7286,-63.5164,-14.6462
2573.0,7,121.0,70,101,32.5625,-12.0035,11.7277,1.1293,-0.546298,0.702624,5.07784,5.91319,-55.7139,-34.1596
2574.0,7,121.0,70,101,32.5625,-4.02585,8.06072,5.37932,0.736772,1.01622,-1.13302,13.4719,-41.9117,-49.9522
2575.0,7,121.0,70,101,32.5625,-5.43612,8.07705,1.74032,1.20157,-0.12929300000000002,-0.6107630000000001,5.25548,-38.3333,-54.2172
2576.0,7,121.0,70,101,32.5625,-7.06174,6.9728,4.1059199999999985,-0.99498,1.09037,-2.14677,-12.2449,-38.9663,-52.9821
2577.0,7,121.0,70,101,32.5625,-0.546575,-0.184978,2.84211,-0.700946,0.042193199999999986,-1.1147200000000002,-23.998,-25.3834,-57.6774
2578.0,7,103.0,70,101,32.5625,-2.84936,0.372189,-0.5041800000000001,-0.951415,-1.40194,4.56675,-8.11453,-35.3153,-59.3551
2579.0,7,121.0,70,101,32.5625,-13.5529,7.24262,3.12256,0.4340060000000001,-0.54227,3.68926,51.2545,-14.8665,-47.2002
2580.0,7,121.0,70,101,32.5625,-0.703735,-4.50397,-0.801977,0.36538,2.7074700000000003,-4.81672,35.7002,-17.7185,-59.8987
2581.0,7,121.0,70,101,32.5625,-1.90041,-0.495341,0.898507,0.953939,2.1124,-3.3467300000000004,30.0026,-19.0568,-65.5186
2582.0,7,121.0,70,101,32.5625,-9.49119,10.6733,8.4446,-0.7501479999999999,1.2289,-0.6926800000000001,-8.098180000000001,-20.6683,-72.9691
2583.0,7,121.0,70,101,32.5625,2.39126,0.376232,0.30556700000000003,0.0740886,-0.296937,-0.121186,-23.244,-19.1895,-60.3968
2584.0,7,121.0,70,101,32.5625,-3.8284,4.6040199999999984,0.890912,0.07159410000000001,-1.09392,4.82904,2.68468,-25.6319,-57.1756
2585.0,7,108.0,70,101,32.5625,-19.6257,25.283,4.0099,1.87379,1.7448099999999998,-1.48571,23.45,-26.3711,-51.0563
2586.0,7,121.0,70,101,32.5625,-15.1167,13.1028,3.65668,4.048780000000002,0.274747,-2.4682,44.0092,6.864889999999999,-45.8414
2587.0,7,121.0,70,101,32.5625,-0.129122,11.9338,9.11941,1.00327,0.00333555,-1.75718,0.588508,-21.3791,-56.8743
2588.0,7,121.0,70,101,32.5625,-8.284880000000001,19.6329,18.5161,0.530644,2.45203,-4.60472,0.131173,-18.5448,-63.6665
2589.0,7,121.0,70,101,32.5625,-1.7814299999999998,3.66138,-0.8841530000000001,-1.03784,0.149144,4.85384,25.8714,-35.7655,-50.7223
2590.0,7,121.0,70,101,32.5625,-11.3514,10.76,3.79796,-1.81904,0.600412,5.21668,60.5042,-8.047139999999999,-26.8644
2591.0,7,121.0,70,101,32.5,-13.1412,8.318389999999999,4.9725,1.26052,-0.320739,3.46321,64.3637,15.1127,-0.504287
2592.0,7,110.0,70,101,32.5625,0.8994690000000001,5.60092,1.95904,0.135406,0.275361,-1.37954,44.1519,-46.5606,-4.52513
2593.0,7,121.0,70,101,32.5625,-11.3372,11.824000000000002,3.98702,0.546166,1.07778,-1.68418,12.5475,-61.4418,-7.9111600000000015
2594.0,7,121.0,70,101,32.5625,2.02172,1.31828,-0.742306,-0.677859,0.534849,-1.72605,-10.3671,-61.2862,-9.73017
2595.0,7,121.0,70,101,32.5625,-3.06346,0.783936,-1.31701,-0.8383139999999999,0.101173,4.3268,-13.708,-61.9688,7.660039999999999
2596.0,7,121.0,70,101,32.5,-8.083969999999999,14.044,4.759519999999998,-0.574752,-0.976019,3.31782,36.3282,-51.5536,12.87
2597.0,7,121.0,70,101,32.5,-25.1697,8.83225,-3.25328,-1.5379,-0.5457770000000001,-5.20647,62.2531,9.81022,23.65
2598.0,7,121.0,70,101,32.5,-0.237962,1.71766,3.72552,0.00919271,1.05925,-1.22887,36.1364,-54.9831,-7.3016
2599.0,7,112.0,70,101,32.5,-12.5149,3.15873,5.57659,-0.0746035,1.7230599999999998,-2.71261,21.0236,-61.6402,-13.7968
2600.0,7,121.0,70,101,32.5,1.57266,-0.0209712,1.83414,-0.80209,-1.05648,1.26587,-13.8908,-61.1854,-18.5998
2601.0,7,121.0,70,101,32.5,-3.98307,2.45536,2.31988,-0.592249,-1.37103,5.17825,26.3769,-60.3848,-8.6368
2602.0,7,121.0,70,101,32.5,-15.9069,10.2413,5.424919999999998,-1.34319,-1.09636,5.3068300000000015,63.0788,-22.4232,4.77656
2603.0,7,121.0,70,101,32.5,-13.4625,7.56827,5.66299,1.99847,-0.0960693,0.016552599999999997,63.8094,11.7605,17.2881
2604.0,7,121.0,70,101,32.5,-8.92398,3.90702,3.31862,1.5111,3.5341,-6.3677199999999985,56.7198,-33.8404,7.388089999999999
2605.0,7,121.0,70,101,32.5,-14.3057,7.79897,5.2647,0.121352,0.872109,-1.77324,10.6057,-61.5548,-15.7597
2606.0,7,112.0,70,101,32.5,1.3802,1.38088,1.44165,-0.385674,0.216403,-0.195014,-30.7731,-55.1276,-15.7952
2607.0,7,121.0,70,101,32.5,-5.21876,3.96319,0.140987,-1.90283,1.04957,4.28251,-5.2487,-60.8107,-27.4902
2608.0,7,121.0,70,101,32.5,-15.7633,9.8021,3.11931,-1.03999,-0.295117,3.52842,30.0777,-41.5889,-39.9548
2609.0,7,121.0,70,101,32.5,-10.7631,11.1312,7.615769999999999,2.63805,0.347721,0.6818069999999999,55.1536,-1.92062,-39.12
2610.0,7,121.0,70,101,32.5,-9.487,4.20556,2.27002,2.76416,2.70277,-5.57351,39.6814,-23.964,-49.1331
2611.0,7,121.0,70,101,32.5,-8.8777,5.88678,-0.112746,-0.707129,1.1750200000000002,-1.39242,-9.002089999999997,-30.1382,-60.215
2612.0,7,121.0,70,101,32.5,0.021246,2.06247,-4.1231800000000005,-0.688254,0.800188,-2.55071,-16.2428,-27.9799,-59.9931
2613.0,7,113.0,70,101,32.5,-1.68836,2.29201,-1.18604,-0.31903200000000004,-1.50048,4.53172,0.0252012,-39.6033,-58.8002
2614.0,7,121.0,70,101,32.5,-15.0554,6.2719,3.56518,0.0885156,-1.4737,4.39419,50.3374,-13.1606,-48.7915
2615.0,7,121.0,70,101,32.5,-11.9193,6.31354,2.49588,1.56842,1.2013200000000002,-4.4686,36.8522,-25.4475,-56.4076
2616.0,7,121.0,70,101,32.5,-2.79981,5.77226,0.902378,0.029579400000000006,0.0771587,-0.382931,6.974189999999999,-35.4075,-69.4816
2617.0,7,121.0,70,101,32.4375,-8.13512,4.10861,5.3311,-0.722232,1.42646,-2.59277,5.5109900000000005,-29.2759,-65.8111
2618.0,7,121.0,70,101,32.4375,0.949702,1.62594,-1.22125,-0.308583,-0.540014,2.17055,-3.21462,-32.0647,-54.9785
2619.0,7,121.0,70,101,32.5,-4.44434,4.38839,1.69065,-0.593696,-0.841822,4.00375,0.545917,-25.7139,-58.0778
2620.0,7,115.0,70,101,32.4375,-12.1134,-2.96502,4.25621,-0.41605,-0.944091,1.6631,44.2068,2.72337,-46.2355
2621.0,7,121.0,70,101,32.4375,-1.3333700000000002,-1.9204900000000005,-0.974073,0.5413789999999999,1.62092,-1.93661,26.1118,-13.2019,-54.7639
2622.0,7,121.0,70,101,32.4375,-5.29652,7.249560000000002,2.6689,-0.925492,0.485372,-2.29407,15.5209,-22.1238,-57.8634
2623.0,7,121.0,70,101,32.4375,-3.11853,-3.20526,2.27495,-0.6997359999999999,1.9728,-4.2176300000000015,11.2119,-24.6662,-60.7347
2624.0,7,121.0,70,101,32.4375,-1.38889,2.76297,0.8182020000000001,-1.11814,0.336586,4.00904,34.148,-41.9689,-37.228
2625.0,7,121.0,70,101,32.4375,-14.4663,7.6646100000000015,2.83805,-0.0295923,0.0394306,3.37025,67.455,-0.577507,-4.41212
2626.0,7,121.0,70,101,32.4375,-2.94986,-0.0867335,3.22914,-1.11263,1.2554299999999998,-1.49121,60.2617,-25.7705,-1.4766
2627.0,7,114.0,70,101,32.4375,0.688686,7.16065,6.45364,-0.145496,0.12277,-1.39565,22.2634,-59.6102,-8.00269
2628.0,7,121.0,70,101,32.4375,1.03805,3.2876,6.43346,-1.53546,0.583785,-1.58777,-1.38684,-61.8788,-12.6169
2629.0,7,121.0,70,101,32.4375,2.65808,-2.77841,-0.0646683,-1.61942,-0.928773,2.97397,-4.44706,-62.9432,-9.12146
2630.0,7,121.0,70,101,32.4375,-8.52436,4.65723,2.70627,-0.860431,-1.7262,5.50671,41.9159,-49.2287,1.48961
2631.0,7,121.0,70,101,32.4375,-17.7483,7.152639999999999,6.33145,-0.798624,-0.791041,2.83538,63.3687,-5.24104,21.2762
2632.0,7,121.0,70,101,32.4375,-1.32256,1.38689,-0.253808,0.400768,2.62495,-4.70946,48.2832,-43.6009,0.551516
2633.0,7,121.0,70,101,32.4375,-1.80206,7.7293,4.22064,-0.0925485,0.303159,-1.01813,7.640689999999998,-63.887,-7.18695
2634.0,7,121.0,70,101,32.4375,-1.44241,5.03529,12.9717,1.6659099999999998,-0.400225,-2.46346,-0.115879,-64.9272,-9.77109
2635.0,7,121.0,70,101,32.4375,-0.742185,2.60759,0.982363,-0.937517,-0.742545,3.25293,6.5934,-64.7803,-9.15197
2636.0,7,121.0,70,101,32.4375,-9.47454,5.46825,3.45905,-2.2498,-0.507451,3.93693,46.032,-46.5856,5.86865
2637.0,7,121.0,70,101,32.375,-15.1673,4.18159,7.30383,-0.20828,-0.804528,1.7981599999999998,64.0563,3.32809,20.3191
2638.0,7,121.0,70,101,32.375,-0.142165,6.8727800000000006,3.24772,0.943357,0.5736479999999999,-1.42036,49.4162,-44.151,-4.09654
2639.0,7,121.0,70,101,32.4375,-2.29331,8.10326,7.40647,0.977499,0.638292,-1.76293,22.5442,-60.3554,-10.56
2640.0,7,121.0,70,101,32.375,3.23139,-0.224178,1.7827,-0.966503,0.0499231,-1.02937,-8.442219999999999,-61.9983,-13.8104
2641.0,7,121.0,70,101,32.375,-2.03513,1.34615,-1.18804,-1.62522,0.111515,4.26588,0.299385,-63.3668,-6.05571
2642.0,7,121.0,70,101,32.375,-12.837,9.91571,1.43082,-0.102851,0.32329600000000003,4.11964,25.2201,-63.3466,-10.0442
2643.0,7,121.0,70,101,32.375,-10.8997,2.97271,3.17671,2.17321,0.486632,-0.520534,49.1819,-15.541,-44.6377
2644.0,7,121.0,70,101,32.375,-2.61033,3.98359,8.91663,-0.712805,2.10575,-2.23063,24.5906,-27.7995,-55.1352
2645.0,7,121.0,70,101,32.375,1.31321,7.44562,9.15615,-0.504949,0.444882,-1.85287,-9.41566,-32.5363,-58.0372
2646.0,7,121.0,70,101,32.375,0.164211,3.47151,0.800589,-0.6811560000000001,-0.214485,2.89397,-9.28197,-36.2686,-56.1116
2647.0,7,121.0,70,101,32.375,-8.25492,3.96494,1.90441,0.12458,-1.03291,4.46404,20.5261,-32.2251,-56.5251
2648.0,7,123.0,70,101,32.375,-25.1865,12.239,4.27851,-2.562,-0.14284000000000002,0.145162,50.0757,-19.8494,-43.6528
2649.0,7,121.0,70,101,32.375,-3.01875,3.46576,1.59965,0.818936,1.82424,-3.21825,38.0503,-29.0625,-51.484
2650.0,7,121.0,70,101,32.375,2.34916,9.35361,7.0484300000000015,0.487719,-0.0226152,-2.18172,-7.73398,-33.1121,-63.1548
2651.0,7,121.0,70,101,32.375,5.58715,-2.3721,-7.18082,-3.3815800000000005,-1.02386,-1.48078,-12.3625,-32.8087,-65.876
2652.0,7,121.0,70,101,32.375,-1.28337,3.41372,1.54885,-0.927515,-0.427478,3.2690900000000003,-12.8867,-36.3287,-69.0326
2653.0,7,121.0,70,101,32.375,-10.3671,5.82827,0.5194270000000001,-0.359676,-1.0926,4.81927,31.4774,-25.5599,-57.2731
2654.0,7,121.0,70,101,32.375,-8.88088,10.4795,4.29776,0.504703,1.68272,-2.4565,33.6729,-27.3366,-47.4804
